Date,Close,High,Low,Open,Volume
1986-04-17,0.06438703089952469,0.06438703089952469,0.06385494208281355,0.06385494208281355,22003200
1986-04-18,0.06225866451859474,0.06438701940549672,0.06172596378591044,0.06438701940549672,21628800
1986-04-21,0.06225866451859474,0.06279075324032024,0.060661786342459445,0.06225866451859474,22924800
1986-04-22,0.06119385361671448,0.06225864269793267,0.06119385361671448,0.06225864269793267,15552000
1986-04-23,0.06145991012454033,0.061725956738651486,0.06066177941669773,0.06119386807767461,15609600
1986-04-24,0.06757954508066177,0.0686437224193133,0.061193869037854065,0.0614599110888942,62352000
1986-04-25,0.07183685898780823,0.07476334864888412,0.06811162667839621,0.06811162667839621,85795200
1986-04-28,0.07236894220113754,0.07290103077551123,0.07130415304160083,0.07183685362676384,28886400
1986-04-29,0.07023997604846954,0.07236894236147036,0.06970788747291701,0.07236894236147036,30326400
1986-04-30,0.06864374130964279,0.07077209657265594,0.06704747486238292,0.07024000775690266,30902400
1986-05-01,0.06757954508066177,0.0686437224193133,0.06651536774201024,0.0686437224193133,54345600
1986-05-02,0.06757954508066177,0.0686437224193133,0.067047456411336,0.06757954508066177,20246400
1986-05-05,0.06704746931791306,0.06757955808966543,0.06704746931791306,0.06757955808966543,3254400
1986-05-06,0.06757954508066177,0.0686437224193133,0.06757954508066177,0.06757954508066177,9734400
1986-05-07,0.06757954508066177,0.06811163374998754,0.06651536774201024,0.06757954508066177,5155200
1986-05-08,0.06811162829399109,0.06811162829399109,0.06704745104058416,0.06757953966728762,3542400
1986-05-09,0.06757954508066177,0.06811163374998754,0.06757954508066177,0.06811163374998754,6076800
1986-05-12,0.06811162829399109,0.06970789417410152,0.06757953966728762,0.06757953966728762,10483200
1986-05-13,0.06864374130964279,0.06917583012539608,0.06811165249388951,0.06811165249388951,3830400
1986-05-14,0.06811162829399109,0.06864371692069457,0.06811162829399109,0.06864371692069457,9302400
1986-05-15,0.06811162829399109,0.06917580554739804,0.06811162829399109,0.06811162829399109,3801600
1986-05-16,0.06864374130964279,0.07024000775690266,0.06811165249388951,0.06811165249388951,11952000
1986-05-19,0.06757954508066177,0.0686437224193133,0.067047456411336,0.0686437224193133,11001600
1986-05-20,0.06704746931791306,0.06757955808966543,0.06651538054616069,0.06757955808966543,61977600
1986-05-21,0.06598327308893204,0.06757953895215053,0.06598327308893204,0.0670474503310777,8092800
1986-05-22,0.06598327308893204,0.06651536171000487,0.06598327308893204,0.06598327308893204,4406400
1986-05-23,0.06598327308893204,0.0670474503310777,0.06598327308893204,0.06598327308893204,4089600
1986-05-27,0.06811162829399109,0.06811162829399109,0.06598327378717721,0.06598327378717721,13881600
1986-05-28,0.07023997604846954,0.07023997604846954,0.06811162174625938,0.06811162174625938,15523200
1986-05-29,0.07183685898780823,0.07290103621597309,0.06970789252064351,0.07023998113472595,45676800
1986-05-30,0.07449731230735779,0.07556148968192929,0.0723689575582148,0.0723689575582148,27072000
1986-06-02,0.07236894220113754,0.07449729649863233,0.07236894220113754,0.07449729649863233,19728000
1986-06-03,0.07236894220113754,0.07236894220113754,0.07130415304160083,0.07236894220113754,5011200
1986-06-04,0.07183685898780823,0.07290103621597309,0.07130415836289081,0.07236894760189065,4723200
1986-06-05,0.07290103286504745,0.07290103286504745,0.0713041550853663,0.07183685568579792,13708800
1986-06-06,0.07290103286504745,0.07290103286504745,0.07183685568579792,0.07290103286504745,3427200
1986-06-09,0.06970789283514023,0.0729010365448761,0.06970789283514023,0.0729010365448761,12672000
1986-06-10,0.06970789283514023,0.06970789283514023,0.06864371560217418,0.06970789283514023,3427200
1986-06-11,0.06970789283514023,0.06970789283514023,0.06864371560217418,0.06970789283514023,2304000
1986-06-12,0.06704746931791306,0.06970791317667491,0.06651538054616069,0.06970791317667491,13708800
1986-06-13,0.06704746931791306,0.06757955808966543,0.06651538054616069,0.06704746931791306,7891200
1986-06-16,0.06651537120342255,0.0675795485974531,0.06598328250640727,0.06704745990043783,9590400
1986-06-17,0.06757954508066177,0.0686437224193133,0.067047456411336,0.067047456411336,13075200
1986-06-18,0.06704746931791306,0.06757955808966543,0.06598329177440831,0.06757955808966543,4348800
1986-06-19,0.06651537120342255,0.0675795485974531,0.06598328250640727,0.06704745990043783,8467200
1986-06-20,0.0667814388871193,0.06704748103586874,0.06651539217112266,0.06651539217112266,3801600
1986-06-23,0.06757954508066177,0.06757954508066177,0.06545119040335871,0.06678141436029587,46195200
1986-06-24,0.06704746931791306,0.0681116468614178,0.06651538054616069,0.06757955808966543,14572800
1986-06-25,0.06598327308893204,0.06757953895215053,0.06598327308893204,0.0670474503310777,15235200
1986-06-26,0.06385491788387299,0.06651536095920715,0.06385491788387299,0.06598327234414032,19152000
1986-06-27,0.06332285702228546,0.0643870347188326,0.06279076817401189,0.06385494587055904,10396800
1986-06-30,0.06545121222734451,0.0670474787675793,0.06279076799361986,0.0633228568403648,62352000
1986-07-01,0.06545121222734451,0.06545121222734451,0.06491912338059959,0.06545121222734451,47577600
1986-07-02,0.06545121222734451,0.06545121222734451,0.06491912338059959,0.06545121222734451,52617600
1986-07-03,0.06651537120342255,0.06704745990043783,0.06598328250640727,0.06598328250640727,14140800
1986-07-07,0.06385491788387299,0.06651536095920715,0.06385491788387299,0.06651536095920715,14054400
1986-07-08,0.06225866451859474,0.06385493068377122,0.06172596378591044,0.06385493068377122,14256000
1986-07-09,0.05959761515259743,0.06225867105140881,0.059065526375039756,0.06225867105140881,46137600
1986-07-10,0.05800135061144829,0.06012970578741881,0.05534090664148513,0.05959761699342618,46886400
1986-07-11,0.05959761515259743,0.06066179270771277,0.05800134881992441,0.05800134881992441,17395200
1986-07-14,0.05879947170615196,0.060129695752764376,0.05800134093198117,0.05800134093198117,28598400
1986-07-15,0.05959761515259743,0.06066179270771277,0.05800134881992441,0.0587994797026377,13190400
1986-07-16,0.061725959181785583,0.061725959181785583,0.060129693135674206,0.060129693135674206,9360000
1986-07-17,0.06279075890779495,0.06279075890779495,0.06119388058752591,0.061725969357277574,6940800
1986-07-18,0.06332285702228546,0.06385494587055904,0.06119388961808682,0.06279076817401189,12326400
1986-07-21,0.06332285702228546,0.0643870347188326,0.06332285702228546,0.06332285702228546,3513600
1986-07-22,0.06545121222734451,0.06545121222734451,0.0633228568403648,0.0633228568403648,10512000
1986-07-23,0.06385491788387299,0.06651536095920715,0.06385491788387299,0.06545118372907348,20793600
1986-07-24,0.06598327308893204,0.0670474503310777,0.06491909584678639,0.06491909584678639,14140800
1986-07-25,0.06651537120342255,0.06704745990043783,0.06598328250640727,0.06598328250640727,20448000
1986-07-28,0.06491909921169281,0.06651536515764943,0.06491909921169281,0.06651536515764943,11808000
1986-07-29,0.06332285702228546,0.06545121241537975,0.06225867932573832,0.06491912356710618,14054400
1986-07-30,0.06119385361671448,0.06332281976840656,0.0590654994757667,0.06332281976840656,26409600
1986-07-31,0.06066177040338516,0.0617259475672202,0.060661770403385155,0.06119385898530268,15638400
1986-08-01,0.06012970581650734,0.06119388340500741,0.0595976170222573,0.06066179461075737,12902400
1986-08-04,0.06012970581650734,0.06012970581650733,0.05853343943375723,0.06012970581650733,12441600
1986-08-05,0.05959761515259743,0.06066179270771277,0.05959761515259743,0.0601297039301551,2822400
1986-08-06,0.059065502136945724,0.0601296792553658,0.05800132501852564,0.059597590696155764,18316800
1986-08-07,0.05853342264890671,0.05959759993224683,0.05800133400723666,0.05906551129057677,3657600
1986-08-08,0.059065502136945724,0.0601296792553658,0.05853341357773568,0.05853341357773568,4147200
1986-08-11,0.06119385361671448,0.06172594215195142,0.06012967654624059,0.06012967654624059,7948800
1986-08-12,0.06279075890779495,0.06279075890779495,0.06119388058752591,0.06119388058752591,9993600
1986-08-13,0.06332285702228546,0.06332285702228546,0.06225867932573832,0.06279076817401189,6883200
1986-08-14,0.06491909921169281,0.06545118786034501,0.06332283326573618,0.06332283326573618,20131200
1986-08-15,0.06518516689538956,0.06545120902211006,0.06438703138073443,0.06491912020142225,6105600
1986-08-18,0.06438703089952469,0.06545120853294698,0.06438703089952469,0.06518516640821478,12787200
1986-08-19,0.06438703089952469,0.06465307759150364,0.0633228532661024,0.06438703089952469,20390400
1986-08-20,0.06385491788387299,0.06438700649893982,0.06385491788387299,0.06438700649893982,20764800
1986-08-21,0.06385491788387299,0.06491909511400665,0.06385491788387299,0.06385491788387299,49536000
1986-08-22,0.06279075890779495,0.06438702521704995,0.061725969357277574,0.06385493644729828,5760000
1986-08-25,0.06279075890779495,0.06279075890779495,0.061725969357277574,0.06279075890779495,2419200
1986-08-26,0.06225866451859474,0.06279075324032024,0.06225866451859474,0.06279075324032024,10857600
1986-08-27,0.06225866451859474,0.06279075324032024,0.06172596378591044,0.06225866451859474,9532800
1986-08-28,0.06225866451859474,0.06279075324032024,0.06225866451859474,0.06225866451859474,3427200
1986-08-29,0.06066177040338516,0.06279073674185323,0.05959759323955012,0.06225864815993571,25430400
1986-09-02,0.059065502136945724,0.06066176781457584,0.058267367014508374,0.06066176781457584,5212800
1986-09-03,0.05746929720044136,0.058533475443625235,0.055873029835665555,0.058533475443625235,18316800
1986-09-04,0.06225866451859474,0.06225866451859474,0.05853343145555746,0.05853343145555746,39427200
1986-09-05,0.06491909921169281,0.06491909921169281,0.0617259553089048,0.06225865596843176,26352000
1986-09-08,0.06438703089952469,0.06545120853294698,0.06438703089952469,0.06491911971623583,9619200
1986-09-09,0.06545121222734451,0.0670474787675793,0.06438703453385465,0.06438703453385465,37526400
1986-09-10,0.06438703089952469,0.06598329734965812,0.06438703089952469,0.06545120853294698,10886400
1986-09-11,0.061725959181785583,0.0649191032849215,0.061725959181785583,0.06438701460288437,35654400
1986-09-12,0.06012970581650734,0.062258673004549694,0.06012970581650733,0.06172597219925744,24451200
1986-09-15,0.06119385361671448,0.06119385361671448,0.0590654994757667,0.06012967654624059,22492800
1986-09-16,0.06119385361671448,0.06172594215195142,0.06012967654624059,0.06119385361671448,5184000
1986-09-17,0.06279075890779495,0.06385493644729828,0.060661791817774244,0.06119388058752591,8035200
1986-09-18,0.06332285702228546,0.0643870347188326,0.06279076817401189,0.06279076817401189,5356800
1986-09-19,0.06332285702228546,0.06385494587055904,0.06279076817401189,0.06332285702228546,2505600
1986-09-22,0.06279075890779495,0.06332284767754662,0.06279075890779495,0.06332284767754662,4492800
1986-09-23,0.06385491788387299,0.06438700649893982,0.06279074065373931,0.06279074065373931,5961600
1986-09-24,0.06305677443742752,0.06385490491429689,0.06279072790030832,0.06385490491429689,4780800
1986-09-25,0.061725959181785583,0.06332283723881012,0.061725959181785583,0.06305679518141437,5155200
1986-09-26,0.061725959181785583,0.06225865987473586,0.061193870499748455,0.061725959181785583,2332800
1986-09-29,0.06012970581650734,0.06172597219925744,0.06012970581650733,0.06172597219925744,6192000
1986-09-30,0.06012970581650734,0.06119388340500741,0.06012970581650733,0.06012970581650733,5184000
1986-10-01,0.05959761515259743,0.06119388148527044,0.05853343759748208,0.0601297039301551,32428800
1986-10-02,0.05959761515259743,0.06066179270771277,0.059065526375039756,0.05959761515259743,22723200
1986-10-03,0.06012970581650734,0.06066179461075737,0.0595976170222573,0.0595976170222573,14716800
1986-10-06,0.06491909921169281,0.06598327650899723,0.0617259553089048,0.0617259553089048,85334400
1986-10-07,0.06624932587146759,0.06757954526478345,0.0649191019109062,0.0649191019109062,59788800
1986-10-08,0.06811162829399109,0.06890975895042373,0.06545118516047373,0.06624932038415152,119606400
1986-10-09,0.07023997604846954,0.07183685378591782,0.06811162174625938,0.06811162174625938,92563200
1986-10-10,0.07343312352895737,0.0750293893429218,0.06917580268089471,0.07023997989020433,76752000
1986-10-13,0.07023997604846954,0.07343311951257543,0.07023997604846954,0.07343311951257543,27129600
1986-10-14,0.07130417972803116,0.07183688051256372,0.07077209095451696,0.07077209095451696,12873600
1986-10-15,0.07449731230735779,0.07502940099464353,0.07130416817272413,0.07130416817272413,63532800
1986-10-16,0.07449731230735779,0.07502940099464353,0.07396522362007205,0.07449731230735779,21859200
1986-10-17,0.07662567496299744,0.07715775913793976,0.07449731999424358,0.07449731999424358,124444800
1986-10-20,0.07715776562690735,0.0782219432007816,0.07502941504640537,0.07662568140721675,43545600
1986-10-21,0.08035027235746384,0.08035027235746384,0.07768983385060219,0.07768983385060219,112377600
1986-10-22,0.08035027235746384,0.08114840756331837,0.07981818830988754,0.08035027235746384,54576000
1986-10-23,0.08035027235746384,0.08088236553953022,0.0795521462860994,0.08035027235746384,70444800
1986-10-24,0.07981820404529572,0.08035028819776739,0.07768984916642521,0.08035028819776739,101376000
1986-10-27,0.08247926831245422,0.08247926831245424,0.08035029218255371,0.08035029218255371,125654400
1986-10-28,0.08434156328439713,0.08567179186191728,0.0824792597179534,0.0824792597179534,142646400
1986-10-29,0.08194717764854431,0.08460762603233234,0.080882388110921,0.08434157479980868,53222400
1986-10-30,0.08354342728853226,0.08460760454488418,0.08141507277582839,0.0819471568367592,44380800
1986-10-31,0.08247926831245422,0.08460762329687556,0.08194717499910273,0.0835434458046649,63734400
1986-11-03,0.08407551050186157,0.08460760369191843,0.08301133325623808,0.08301133325623808,42192000
1986-11-04,0.08726806938648224,0.08726806938648224,0.08407553665646406,0.08407553665646406,54403200
1986-11-05,0.09258957207202911,0.09312166544365216,0.08673597864558838,0.08726807201721143,45100800
1986-11-06,0.09471794217824936,0.09684629773031113,0.09205750230541954,0.09258958662618759,72576000
1986-11-07,0.09418582171201706,0.09524999907965118,0.09258955109332025,0.09471790582858848,44323200
1986-11-10,0.09046060591936111,0.09418584417260237,0.08992851254140961,0.09418584417260237,28684800
1986-11-11,0.09099330008029938,0.09205747757039524,0.09099330008029938,0.09099330008029938,11894400
1986-11-12,0.09099330008029938,0.09312165506049111,0.08992850144472556,0.09099330008029938,34156800
1986-11-13,0.08966245502233505,0.09152537983457423,0.08939641294629229,0.0909932956824887,30211200
1986-11-14,0.09046060591936111,0.09046060591936111,0.08780015729859054,0.08966247041968059,18720000
1986-11-17,0.09099330008029938,0.09205747757039524,0.08939641726692378,0.09046059475701965,24307200
1986-11-18,0.08620382845401764,0.09152532443736543,0.08620382845401764,0.09099324060733238,59673600
1986-11-19,0.08939643204212189,0.0899285163078651,0.08620389904418115,0.08620389904418115,48729600
1986-11-20,0.0963141918182373,0.0963141918182373,0.08939642972484371,0.08939642972484371,98179200
1986-11-21,0.09950670599937439,0.10057150458286543,0.09684626697151169,0.09684626697151169,91065600
1986-11-24,0.10748863220214844,0.10802071624917549,0.09631415472435441,0.09950668640998692,173836800
1986-11-25,0.10855283588171005,0.10908492005838978,0.10695656508268621,0.10748865839385825,95788800
1986-11-26,0.10748863220214844,0.10908489347771966,0.10748863220214844,0.1085528094306926,38793600
1986-11-28,0.1058923676609993,0.10802072223604822,0.10482819950796542,0.10748863815953129,41328000
1986-12-01,0.10376407206058502,0.10642451199001814,0.1032319785940014,0.10589241852343453,40291200
1986-12-02,0.10429610311985016,0.10642445763006433,0.10429610311985014,0.10429610311985014,28771200
1986-12-03,0.10349800437688828,0.10536031751339464,0.10323196225295693,0.10429613988317579,35164800
1986-12-04,0.10482823103666306,0.10589239950976193,0.10269987582147867,0.10349800217630281,42508800
1986-12-05,0.10429610311985016,0.10536028037495723,0.10429610311985014,0.10482819631464885,107510400
1986-12-08,0.10323197394609451,0.10536032944761212,0.1016357118872036,0.10429615169685331,22665600
1986-12-09,0.10269990563392639,0.1037640835504356,0.1021678121084238,0.10323199002493301,16099200
1986-12-10,0.10349800437688828,0.10376405563531313,0.10163570037487542,0.10269987800509427,27590400
1986-12-11,0.10429610311985016,0.10482819631464885,0.10323192586474306,0.10349796789489725,11635200
1986-12-12,0.10057152807712555,0.10429614541313016,0.10057152807712556,0.10429614541313016,25286400
1986-12-15,0.09791040420532227,0.10110354721923138,0.09631413413647584,0.10057146328594133,50774400
1986-12-16,0.09897459298372269,0.10057147525329209,0.09844249985262887,0.09844249985262887,77299200
1986-12-17,0.1000387966632843,0.10057150194654363,0.09897461925313655,0.09897461925313655,23356800
1986-12-18,0.10083753615617752,0.10110357820435623,0.09950669563541022,0.10003878886625854,12672000
1986-12-19,0.10323197394609451,0.10429615169685331,0.10110361844457692,0.10110361844457692,56592000
1986-12-22,0.10429610311985016,0.10536028037495723,0.10323192586474306,0.10323192586474306,18316800
1986-12-23,0.10536029934883118,0.10536029934883118,0.10429612190208104,0.10429612190208104,23788800
1986-12-24,0.10509426891803741,0.10536031102558659,0.10482822681048826,0.10536031102558659,7027200
1986-12-26,0.10482823103666306,0.10589239950976193,0.10482823103666306,0.10509427315493777,3715200
1986-12-29,0.10057152807712555,0.10589240737584812,0.10057152807712556,0.10482823882369882,41702400
1986-12-30,0.1016356348991394,0.10216771880422283,0.09950665986467083,0.10057145795448491,25401600
1986-12-31,0.10269990563392639,0.10429616794144221,0.10163572771741718,0.10163572771741718,23356800
1987-01-02,0.1016356348991394,0.10376398878844839,0.10110354185956832,0.1026998118437939,12643200
1987-01-05,0.10748863220214844,0.1085528094306926,0.10110356883088342,0.10163566201240054,48499200
1987-01-06,0.10908490419387817,0.10961699742766647,0.10695654952770696,0.10748864276149525,40032000
1987-01-07,0.11493859440088272,0.11493859440088272,0.10908499748470332,0.10908499748470332,60998400
1987-01-08,0.11866315454244614,0.11972795340084627,0.11547062140406958,0.11547062140406958,61488000
1987-01-09,0.12345250695943832,0.12398460010779978,0.11813100913747417,0.11866309315134613,63705600
1987-01-12,0.13143450021743774,0.13249867776801189,0.12238837445929077,0.12345255200986491,128793600
1987-01-13,0.12770923972129822,0.13037029970736136,0.12558088499497433,0.13037029970736136,76320000
1987-01-14,0.12770923972129822,0.12824132383563358,0.12504879174614775,0.12770923972129822,69465600
1987-01-15,0.13462696969509125,0.1378195010653242,0.1277092109493897,0.1277092109493897,117014400
1987-01-16,0.13143450021743774,0.1346270237346673,0.1287734397627356,0.1346270237346673,65433600
1987-01-19,0.13622325658798218,0.13622325658798218,0.12877340380328406,0.13143446351489607,88243200
1987-01-20,0.1383516490459442,0.14154479369292391,0.13569120061539588,0.13622329395530267,95760000
1987-01-21,0.1442052572965622,0.14792988390026326,0.13569122348783272,0.13835167236683268,108489600
1987-01-22,0.15857279300689697,0.15910487699275278,0.13994847419410067,0.1442051734844142,116035200
1987-01-23,0.1436730921268463,0.1649578586617622,0.1436730921268463,0.15857279590775306,317894400
1987-01-26,0.14633354544639587,0.14792981586656154,0.1399484911692036,0.14473728416072035,116553600
1987-01-27,0.15218721330165863,0.1543155597073501,0.14633361898775263,0.14633361898775263,114105600
1987-01-28,0.15271925926208496,0.15484761414040604,0.14792984420766025,0.15218716597525875,76723200
1987-01-29,0.14633354544639587,0.15431548215459287,0.1431410228750448,0.15271923000340748,79228800
1987-01-30,0.15564575791358948,0.15591179086963963,0.1442052263953628,0.14633358138868777,104169600
1987-02-02,0.1553797423839569,0.15857288761849536,0.1553797423839569,0.1556457936701118,46915200
1987-02-03,0.15271925926208496,0.15697596901872712,0.15005881109693767,0.15537969829274037,59328000
1987-02-04,0.15325134992599487,0.1537834341009372,0.15112299495724102,0.15271926575105255,31737600
1987-02-05,0.15218721330165863,0.1543155597073501,0.15059095121376637,0.15325139107175173,42652800
1987-02-06,0.14659959077835083,0.15298526594702436,0.14580145559999605,0.15218713076866955,45619200
1987-02-09,0.14526937901973724,0.14633355633419667,0.1444712528847608,0.14633355633419667,136080000
1987-02-10,0.14580151438713074,0.14580151438713074,0.1420768972771933,0.1452694210088577,44668800
1987-02-11,0.15271925926208496,0.15271925926208496,0.1463335734816735,0.1463335734816735,60307200
1987-02-12,0.16336160898208618,0.16415974421048807,0.1527192335086662,0.1527192335086662,185731200
1987-02-13,0.16176541149616241,0.16549001946289443,0.15804078526044354,0.16336166422376747,81763200
1987-02-17,0.16282957792282104,0.16336166215862974,0.15804078326256973,0.1617654094512037,70732800
1987-02-18,0.15271925926208496,0.1654899914084759,0.15218716597525875,0.16282955237782049,128592000
1987-02-19,0.14633354544639587,0.1521871368185222,0.14473728416072035,0.1521871368185222,317750400
1987-02-20,0.14473730325698853,0.1463335647532707,0.14260894850561806,0.1463335647532707,87897600
1987-02-23,0.15378348529338837,0.15591184097064317,0.1415448327052349,0.14473736622111708,125913600
1987-02-24,0.1612333208322525,0.16176542338287392,0.15378346493682404,0.15378346493682404,120816000
1987-02-25,0.15857279300689697,0.16415972053082803,0.1575080038899315,0.16123323120515404,65001600
1987-02-26,0.1644258350133896,0.16921525041471802,0.1553797095470998,0.15857285410682145,145209600
1987-02-27,0.16336160898208618,0.16548996350149764,0.16070117040006707,0.16442579537628227,37555200
1987-03-02,0.15857279300689697,0.1633615854175553,0.1575080038899315,0.1633615854175553,79516800
1987-03-03,0.15857279300689697,0.16016906323344243,0.1564438176492418,0.15857279300689697,81100800
1987-03-04,0.16974729299545288,0.17027937705589707,0.158040731175437,0.15857281523588118,98179200
1987-03-05,0.1777292639017105,0.18145388957630157,0.16974732551367783,0.16974732551367783,128188800
1987-03-06,0.1771971732378006,0.17879344393534005,0.17293984241158045,0.1777292573806526,63561600
1987-03-09,0.17400401830673218,0.1777292464929083,0.17293983181723707,0.17719716238265193,38275200
1987-03-10,0.17932552099227905,0.1814538757485702,0.17347191969982007,0.1740040220906299,74102400
1987-03-11,0.1819859743118286,0.18305014263992953,0.17985761938664263,0.1819859743118286,43862400
1987-03-12,0.18278415501117706,0.18411437488560473,0.17772930852695865,0.1819860194327227,71337600
1987-03-13,0.17613238096237183,0.18411431892864255,0.17240775548458828,0.18278409945850194,105120000
1987-03-16,0.1750682294368744,0.17560031367754586,0.1697473504921861,0.17560031367754586,88473600
1987-03-17,0.18092186748981476,0.1819860361796898,0.1745361793979203,0.1750682637428578,54547200
1987-03-18,0.19049997627735138,0.19209622844371071,0.18198593716884473,0.18198593716884473,119347200
1987-03-19,0.19422464072704315,0.19422464072704315,0.18730749114097797,0.19050003296161475,62812800
1987-03-20,0.19209614396095276,0.19422449751570822,0.19103197631806124,0.19422449751570822,38246400
1987-03-23,0.19076606631278992,0.19475672532752372,0.188903762426378,0.19209628598436784,67478400
1987-03-24,0.19209614396095276,0.1931603298728167,0.18624256424204258,0.18624256424204258,69609600
1987-03-25,0.19129812717437744,0.1931604491024272,0.18996790766518973,0.1920962625336868,33840000
1987-03-26,0.18996796011924744,0.19156423127862945,0.18943587582244967,0.1912981799957362,33379200
1987-03-27,0.1952887773513794,0.1995460893845269,0.19103206819461138,0.19103206819461138,120873600
1987-03-30,0.20593175292015076,0.20593175292015076,0.188371610014102,0.1952887571096403,186134400
1987-03-31,0.20593175292015076,0.21072054565790962,0.203270693394875,0.203270693394875,125337600
1987-04-01,0.19369249045848846,0.21018846563392435,0.1926283041248661,0.20593175683739418,259430400
1987-04-02,0.2022065967321396,0.20646392848053224,0.1968857176131071,0.1968857176131071,159955200
1987-04-03,0.21231688559055328,0.2133810539837857,0.2022065733644191,0.2022065733644191,155606400
1987-04-06,0.21125271916389465,0.2128489901756328,0.20752811116182174,0.21231690592804908,98956800
1987-04-07,0.20007820427417755,0.21125266482037794,0.20007820427417755,0.21125266482037794,73728000
1987-04-08,0.20593175292015076,0.20806010727793017,0.2000781709926955,0.2000781709926955,106214400
1987-04-09,0.2022065967321396,0.20593184422242647,0.2006103439578223,0.20593184422242647,71568000
1987-04-10,0.2035367339849472,0.203802766847761,0.2016744126003591,0.20220649659496498,43372800
1987-04-13,0.19688569009304047,0.20327075510478745,0.1958209005800902,0.20327075510478745,50256000
1987-04-14,0.20007820427417755,0.20327072720740885,0.19369251899333295,0.1968856630719639,87379200
1987-04-15,0.20433488488197327,0.20646386062929967,0.20167444619677002,0.20167444619677002,95961600
1987-04-16,0.2096564620733261,0.21391315423470825,0.20380285951877586,0.2043349437553253,188092800
1987-04-20,0.20380282402038574,0.2117847621308392,0.20327073987651476,0.20965642555535527,100310400
1987-04-21,0.20699600875377655,0.20859227976635158,0.19954615333117837,0.20380286385205376,113184000
1987-04-22,0.2096564620733261,0.21018854630987555,0.20699600435260562,0.20699600435260562,74678400
1987-04-23,0.2096564620733261,0.21178479901952385,0.2064639201160562,0.2096564620733261,48326400
1987-04-24,0.21072059869766235,0.21178476700992055,0.2069959730667909,0.20965643038540419,54172800
1987-04-27,0.21072059869766235,0.21231686943503353,0.2069959730667909,0.21072059869766235,53107200
1987-04-28,0.22615236043930054,0.22668446279220245,0.20859221549631785,0.21072057010098122,111081600
1987-04-29,0.21976667642593384,0.23200532188167586,0.21976667642593384,0.22615234261296419,85161600
1987-04-30,0.22136290371418,0.22615231723788365,0.21657411133572604,0.2197666517673473,88041600
1987-05-01,0.22349131107330322,0.2240234134511279,0.218702517555757,0.2213629563689513,37843200
1987-05-04,0.22774869203567505,0.22934496298449175,0.22242719208606615,0.22349136053928642,34531200
1987-05-05,0.2463730126619339,0.2463730126619339,0.22828076167067785,0.22828076167067785,110995200
1987-05-06,0.2405194193124771,0.24850137671234362,0.23945525088868974,0.246373021595783,153504000
1987-05-07,0.25169381499290466,0.25222589902455805,0.23892308574301785,0.24051933783797802,289699200
1987-05-08,0.2692539393901825,0.2729791850346294,0.25222588139405727,0.25222588139405727,150048000
1987-05-11,0.26180416345596313,0.2692540174915626,0.2615381305160548,0.2692540174915626,127382400
1987-05-12,0.25275808572769165,0.26446525369992735,0.24903345972440916,0.26180419323877613,148464000
1987-05-13,0.2591438293457031,0.2602080163430756,0.2543550335300043,0.2543550335300043,73382400
1987-05-14,0.2612721621990204,0.26606157874113684,0.2591438066595881,0.2591438066595881,59961600
